A,0.0,0.0,0.33964646464646464,-0.07196969696969698,0.6515151515151515,-0.35984848484848486,0.6755050505050505,-0.7487373737373737,0.6717171717171717,-1.0,0.4633838383838384,-0.7196969696969697,0.4292929292929293,-0.9772727272727273,0.4053030303030303,-0.678030303030303,0.43813131313131315,-0.5808080808080808,0.24621212121212122,-0.7196969696969697,0.20454545454545456,-0.9444444444444444,0.23106060606060605,-0.5871212121212122,0.2727272727272727,-0.5416666666666666,0.04924242424242424,-0.7058080808080808,-0.003787878787878788,-0.8977272727272727,0.03409090909090909,-0.5631313131313131,0.0845959595959596,-0.5113636363636364,-0.16414141414141414,-0.6881313131313131,-0.18434343434343434,-0.8156565656565656,-0.1452020202020202,-0.5959595959595959,-0.1148989898989899,-0.5441919191919192
A,0.0,0.0,0.26487747957992996,-0.0676779463243874,0.5390898483080513,-0.38156359393232203,0.5985997666277713,-0.7491248541423571,0.6581096849474912,-1.0,0.4177362893815636,-0.7246207701283547,0.3920653442240373,-0.8938156359393232,0.35822637106184363,-0.6452742123687282,0.3558926487747958,-0.6009334889148191,0.21703617269544925,-0.7281213535589265,0.1691948658109685,-0.8576429404900817,0.18786464410735124,-0.5309218203033839,0.220536756126021,-0.5530921820303384,0.028004667444574097,-0.7024504084014003,-0.029171528588098017,-0.8004667444574096,0.025670945157526253,-0.5122520420070011,0.07467911318553092,-0.5239206534422404,-0.1645274212368728,-0.6721120186697783,-0.19253208868144692,-0.7292882147024504,-0.1411901983663944,-0.5425904317386231,-0.1073512252042007,-0.5344224037339557
A,0.0,0.0,0.28983833718244806,-0.09930715935334873,0.5658198614318707,-0.40415704387990764,0.6212471131639723,-0.7586605080831409,0.6224018475750578,-1.0,0.3891454965357968,-0.7193995381062356,0.3972286374133949,-0.9226327944572749,0.37066974595842955,-0.6697459584295612,0.36027713625866054,-0.6200923787528868,0.19168591224018475,-0.7055427251732102,0.18937644341801385,-0.8602771362586605,0.2066974595842956,-0.5311778290993071,0.2251732101616628,-0.5635103926096998,0.012702078521939953,-0.6697459584295612,-0.0023094688221709007,-0.7956120092378753,0.03810623556581986,-0.5034642032332564,0.05889145496535797,-0.5219399538106235,-0.1859122401847575,-0.6420323325635104,-0.1789838337182448,-0.6986143187066974,-0.13048498845265588,-0.5069284064665127,-0.11893764434180139,-0.5
A,0.0,0.0,0.26170212765957446,-0.10425531914893617,0.5095744680851064,-0.42659574468085104,0.5425531914893617,-0.7627659574468085,0.5797872340425532,-1.0,0.35851063829787233,-0.7340425531914894,0.3702127659574468,-0.9159574468085107,0.3393617021276596,-0.6553191489361702,0.32659574468085106,-0.6276595744680851,0.1702127659574468,-0.7138297872340426,0.17872340425531916,-0.8617021276595744,0.19361702127659575,-0.551063829787234,0.19893617021276597,-0.5840425531914893,-0.009574468085106383,-0.674468085106383,-0.015957446808510637,-0.7819148936170213,0.027659574468085105,-0.4946808510638298,0.047872340425531915,-0.5212765957446809,-0.19361702127659575,-0.6361702127659574,-0.1797872340425532,-0.6840425531914893,-0.12659574468085105,-0.49148936170212765,-0.1148936170212766,-0.48936170212765956
A,0.0,0.0,0.26206140350877194,-0.07675438596491228,0.5339912280701754,-0.40350877192982454,0.5932017543859649,-0.7543859649122807,0.625,-1.0,0.40131578947368424,-0.7379385964912281,0.3958333333333333,-0.8892543859649122,0.3607456140350877,-0.6557017543859649,0.34868421052631576,-0.6337719298245614,0.19956140350877194,-0.7401315789473685,0.18859649122807018,-0.8464912280701754,0.1962719298245614,-0.5317982456140351,0.21710526315789475,-0.5855263157894737,0.01425438596491228,-0.7105263157894737,-0.010964912280701754,-0.7839912280701754,0.03618421052631579,-0.5043859649122807,0.0668859649122807,-0.5493421052631579,-0.17324561403508773,-0.6765350877192983,-0.17543859649122806,-0.6842105263157895,-0.12609649122807018,-0.5010964912280702,-0.1118421052631579,-0.5175438596491229
A,0.0,0.0,0.32452830188679244,-0.06666666666666667,0.6893081761006289,-0.33459119496855344,0.7622641509433963,-0.6981132075471698,0.6377358490566037,-0.9345911949685535,0.48427672955974843,-0.7660377358490567,0.5018867924528302,-1.0,0.4679245283018868,-0.6943396226415094,0.4742138364779874,-0.6138364779874214,0.2679245283018868,-0.7861635220125787,0.2918238993710692,-0.9672955974842767,0.2779874213836478,-0.5823899371069182,0.2893081761006289,-0.5761006289308176,0.06540880503144654,-0.7811320754716982,0.06415094339622641,-0.9245283018867925,0.06415094339622641,-0.5685534591194968,0.07924528301886792,-0.5471698113207547,-0.1660377358490566,-0.7735849056603774,-0.1371069182389937,-0.8566037735849057,-0.11446540880503145,-0.6163522012578616,-0.11823899371069183,-0.5786163522012578
A,0.0,0.0,0.2863961813842482,-0.11455847255369929,0.5692124105011933,-0.41766109785202865,0.6085918854415274,-0.7696897374701671,0.5059665871121718,-1.0,0.3568019093078759,-0.7995226730310262,0.3054892601431981,-0.9928400954653938,0.3126491646778043,-0.7231503579952268,0.33890214797136037,-0.6539379474940334,0.14916467780429593,-0.7840095465393795,0.10501193317422435,-0.951073985680191,0.15274463007159905,-0.60381861575179,0.19212410501193317,-0.6193317422434368,-0.0405727923627685,-0.7505966587112172,-0.09785202863961814,-0.8890214797136038,-0.029832935560859187,-0.5871121718377088,0.016706443914081145,-0.5906921241050119,-0.24821002386634844,-0.711217183770883,-0.2649164677804296,-0.7995226730310262,-0.20047732696897375,-0.6085918854415274,-0.17422434367541767,-0.5835322195704057
A,0.0,0.0,0.3333333333333333,-0.06117353308364544,0.6529338327091136,-0.36079900124843944,0.7078651685393258,-0.7440699126092385,0.6966292134831461,-1.0,0.4681647940074906,-0.7652933832709113,0.46441947565543074,-1.0,0.4394506866416979,-0.6978776529338327,0.44569288389513106,-0.6017478152309613,0.250936329588015,-0.7740324594257179,0.24469413233458176,-0.9612983770287141,0.25218476903870163,-0.5767790262172284,0.2696629213483146,-0.5593008739076155,0.04744069912609238,-0.762796504369538,0.02746566791510612,-0.9051186017478152,0.05368289637952559,-0.5430711610486891,0.07865168539325842,-0.5093632958801498,-0.1822721598002497,-0.7490636704119851,-0.16354556803995007,-0.8426966292134831,-0.12734082397003746,-0.5917602996254682,-0.12234706616729088,-0.5430711610486891
A,0.0,0.0,0.2918238993710692,-0.09559748427672957,0.5874213836477987,-0.3937106918238994,0.6314465408805031,-0.7522012578616353,0.569811320754717,-1.0,0.4050314465408805,-0.7761006289308177,0.4,-0.9962264150943396,0.38113207547169814,-0.7270440251572327,0.38113207547169814,-0.650314465408805,0.2037735849056604,-0.7748427672955975,0.21132075471698114,-0.9408805031446541,0.22515723270440252,-0.5874213836477987,0.24276729559748428,-0.6025157232704402,0.016352201257861635,-0.7534591194968554,0.005031446540880503,-0.8729559748427673,0.03522012578616352,-0.5534591194968553,0.05157232704402516,-0.5547169811320755,-0.19622641509433963,-0.7283018867924528,-0.15974842767295597,-0.8,-0.11949685534591195,-0.5823899371069182,-0.11823899371069183,-0.5509433962264151
A,0.0,0.0,0.2753623188405797,-0.10748792270531402,0.5458937198067633,-0.40942028985507245,0.5748792270531401,-0.7584541062801933,0.5181159420289855,-1.0,0.3695652173913043,-0.7620772946859904,0.3417874396135266,-0.9311594202898551,0.3285024154589372,-0.677536231884058,0.34903381642512077,-0.6521739130434783,0.1678743961352657,-0.75,0.1497584541062802,-0.8888888888888888,0.17391304347826086,-0.5567632850241546,0.20048309178743962,-0.5954106280193237,-0.021739130434782608,-0.7246376811594203,-0.05314009661835749,-0.8128019323671497,-0.006038647342995169,-0.5132850241545893,0.03260869565217391,-0.5434782608695652,-0.2210144927536232,-0.6968599033816425,-0.21618357487922704,-0.7306763285024155,-0.1642512077294686,-0.5314009661835749,-0.14855072463768115,-0.5277777777777778
A,0.0,0.0,0.2422857142857143,-0.13942857142857143,0.48114285714285715,-0.4514285714285714,0.5462857142857143,-0.7702857142857142,0.5165714285714286,-1.0,0.3062857142857143,-0.7771428571428571,0.32685714285714285,-0.8708571428571429,0.3097142857142857,-0.6331428571428571,0.2857142857142857,-0.6068571428571429,0.12571428571428572,-0.7862857142857143,0.128,-0.8068571428571428,0.15771428571428572,-0.528,0.15428571428571428,-0.5725714285714286,-0.05142857142857143,-0.7497142857142857,-0.06285714285714286,-0.7177142857142857,-0.004571428571428572,-0.4765714285714286,0.002285714285714286,-0.52,-0.22514285714285714,-0.7085714285714285,-0.2,-0.6594285714285715,-0.15314285714285714,-0.5017142857142857,-0.16457142857142856,-0.5131428571428571
A,0.0,0.0,0.27395715896279593,-0.1104847801578354,0.5343855693348365,-0.44306651634723787,0.62119503945885,-0.7632468996617813,0.6347237880496054,-1.0,0.37993235625704624,-0.7531003382187148,0.46110484780157834,-0.9019165727170236,0.4317925591882751,-0.6910935738444194,0.36753100338218714,-0.6629086809470124,0.18376550169109357,-0.7553551296505073,0.27846674182638104,-0.8534385569334837,0.2593010146561443,-0.5332581736189402,0.21082299887260428,-0.5715896279594137,-0.0033821871476888386,-0.7226606538895152,0.06877113866967305,-0.7609921082299888,0.08906426155580609,-0.47237880496054113,0.03269447576099211,-0.5084554678692221,-0.20067643742953778,-0.6753100338218715,-0.10259301014656144,-0.6922209695603156,-0.06426155580608793,-0.4983089064261556,-0.12965050732807215,-0.5062006764374295
A,0.0,0.0,0.28236607142857145,-0.10491071428571429,0.5569196428571429,-0.42410714285714285,0.6205357142857143,-0.7544642857142857,0.6551339285714286,-1.0,0.39732142857142855,-0.7957589285714286,0.47433035714285715,-0.8816964285714286,0.4296875,-0.6417410714285714,0.37276785714285715,-0.6104910714285714,0.19866071428571427,-0.828125,0.26450892857142855,-0.8214285714285714,0.24107142857142858,-0.515625,0.20870535714285715,-0.5524553571428571,0.0033482142857142855,-0.7979910714285714,0.04799107142857143,-0.7410714285714286,0.056919642857142856,-0.46651785714285715,0.026785714285714284,-0.5066964285714286,-0.19642857142857142,-0.7488839285714286,-0.13169642857142858,-0.6997767857142857,-0.10491071428571429,-0.5111607142857143,-0.14620535714285715,-0.5279017857142857
A,0.0,0.0,0.28312570781426954,-0.15741789354473387,0.5368063420158551,-0.45413363533408835,0.6070215175537939,-0.7757644394110985,0.522083805209513,-1.0,0.33975084937712347,-0.7497168742921857,0.3567383918459796,-0.9048697621744054,0.3510758776896942,-0.6704416761041903,0.3261608154020385,-0.6545866364665912,0.1404303510758777,-0.7406568516421291,0.17667044167610418,-0.8901472253680635,0.2015855039637599,-0.565118912797282,0.18912797281993204,-0.594563986409966,-0.035107587768969425,-0.6874292185730464,-0.01698754246885617,-0.8278595696489242,0.04303510758776897,-0.5334088335220838,0.015855039637599093,-0.5447338618346546,-0.23442808607021517,-0.6534541336353341,-0.1913929784824462,-0.7225368063420159,-0.1347678369195923,-0.5526613816534541,-0.15741789354473387,-0.5503963759909399
A,0.0,0.0,0.24730127576054955,-0.1452404317958783,0.450441609421001,-0.5004906771344455,0.4631992149165849,-0.7909715407262021,0.47105004906771347,-1.0,0.2561334641805692,-0.7684003925417076,0.3366045142296369,-0.8645731108930323,0.3258096172718351,-0.6310107948969578,0.2747791952894995,-0.6182531894013739,0.07262021589793916,-0.7693817468105987,0.16290480863591755,-0.7791952894995093,0.17958783120706576,-0.5122669283611384,0.1324828263002944,-0.5564278704612365,-0.08930323846908735,-0.7114818449460255,-0.011776251226692836,-0.6437684003925417,0.042198233562315994,-0.41903827281648676,0.007850834151128557,-0.47399411187438667,-0.2365063788027478,-0.6388616290480864,-0.1481844946025515,-0.5544651619234544,-0.08930323846908735,-0.39646712463199213,-0.13150147203140333,-0.4210009813542689
A,0.0,0.0,0.28055878928987193,-0.10593713620488941,0.580908032596042,-0.44237485448195574,0.640279394644936,-0.7834691501746216,0.5343422584400466,-1.0,0.36321303841676367,-0.7857974388824214,0.4167636786961583,-0.8719441210710128,0.37485448195576254,-0.6542491268917345,0.31548311990686845,-0.660069848661234,0.16181606519208383,-0.8032596041909197,0.21303841676367868,-0.8498253783469151,0.1909196740395809,-0.5203725261932479,0.16763678696158324,-0.5657741559953434,-0.02910360884749709,-0.7660069848661234,0.009313154831199068,-0.7613504074505238,0.03841676367869616,-0.46216530849825377,0.013969732246798603,-0.49941792782305006,-0.2339930151338766,-0.7159487776484285,-0.1781140861466822,-0.6856810244470314,-0.14551804423748546,-0.5005820721769499,-0.18277066356228172,-0.5261932479627474
A,0.0,0.0,0.2726269315673289,-0.11920529801324503,0.5264900662251656,-0.44260485651214126,0.5960264900662252,-0.7649006622516556,0.5894039735099338,-1.0,0.37527593818984545,-0.7847682119205298,0.39624724061810157,-0.9194260485651214,0.36644591611479027,-0.6677704194260485,0.34216335540838855,-0.6556291390728477,0.16777041942604856,-0.7924944812362031,0.18984547461368653,-0.8796909492273731,0.19426048565121412,-0.5662251655629139,0.18543046357615894,-0.6269315673289183,-0.029801324503311258,-0.7615894039735099,-0.02207505518763797,-0.804635761589404,0.02097130242825607,-0.5264900662251656,0.018763796909492272,-0.5794701986754967,-0.2251655629139073,-0.7262693156732892,-0.19315673289183222,-0.7262693156732892,-0.1490066225165563,-0.543046357615894,-0.17218543046357615,-0.5584988962472406
